DISTRICT,NAME OF THE HOSPITAL,CONTACT NO,REGULAR BEDS,,,OXYGEN BEDS,,,ICU BEDS (Ventilator/ CPAP),,,TOTAL BEDS,,,LAST UPDATED,,lat,long,phenom_city,phenom_state,phenom_country
,,,TOTAL,OCCUPIED,VACANT,TOTAL,OCCUPIED,VACANT,TOTAL,OCCUPIED,VACANT,TOTAL,OCCUPIED,VACANT,DATE,TIME,,,,,
Medchal,"458. ARKE HOSPITAL(TRAUMA ORTHOPAEDICS CRITICAL CARE), KOMPALLY",9849634090,0,0,0,18,18,0,11,10,1,29,28,1,30/04/2021,5:52:02 PM,17.629722,78.481389,Medchal,Telangana,India
Medchal,459. Aruna Hospital- Kapra,9849400049,7,0,7,7,0,7,11,0,11,25,0,25,30/04/2021,5:48:48 PM,17.629722,78.481389,Medchal,Telangana,India
Medchal,460. ASHA HOSPITAL - A S RAO NAGAR,9989050743,2,1,1,27,24,3,19,19,0,48,44,4,01/05/2021,8:00:51 AM,17.629722,78.481389,Medchal,Telangana,India
Medchal,461. BBR SUPERSPECIALITY HOSPITAL - BALANAGAR,9849879993,9,9,0,29,29,0,5,5,0,43,43,0,30/04/2021,6:52:53 PM,17.629722,78.481389,Medchal,Telangana,India
Medchal,462. BHASKARA HOSPITAL-SHAPURNAGAR,9000782510,5,5,0,15,15,0,0,0,0,20,20,0,25/04/2021,1:09:59 PM,17.629722,78.481389,Medchal,Telangana,India
Medchal,"463. CALCIUM HOSPITAL, NIZAMPET",9392460662,3,1,2,3,1,2,2,0,2,8,2,6,25/04/2021,1:27:23 PM,17.629722,78.481389,Medchal,Telangana,India
Medchal,464. CHANDAMAMA HOSPITAL-NACHARAM,9246543045,5,2,3,0,0,0,0,0,0,5,2,3,29/04/2021,3:18:23 PM,17.629722,78.481389,Medchal,Telangana,India
Medchal,"465. CURE HOSPITALS VIJAYAPURI HOSPITALS,GHATKESAR",9502319879,5,4,1,5,0,5,6,4,2,16,8,8,28/04/2021,12:18:15 PM,17.629722,78.481389,Medchal,Telangana,India
Medchal,466. CYGNUS INSTITUTE OF GASTROENTEROLOGY-KUKATPALLY,9866755573,10,10,0,10,8,2,14,5,9,34,23,11,30/04/2021,8:36:59 PM,17.629722,78.481389,Medchal,Telangana,India
Medchal,467. DIVYANSH HOSPITAL- NAGARAM KEESARA,9885634512,6,4,2,7,6,1,6,6,0,19,16,3,01/05/2021,8:57:52 AM,17.629722,78.481389,Medchal,Telangana,India
Medchal,468. EXCEL HOSPITAL - ALWAL,9700490049,12,12,0,16,16,0,8,8,0,36,36,0,29/04/2021,8:24:32 PM,17.629722,78.481389,Medchal,Telangana,India
Medchal,469. GAYATHRI HOSPITAL - KUKATPALLY,9573457056,0,0,0,9,3,6,2,0,2,11,3,8,30/04/2021,7:45:46 AM,17.629722,78.481389,Medchal,Telangana,India
Medchal,470. GNR MULTISPECIALITY HOSPITAL ALWAL,8555093529,20,8,12,10,2,8,10,2,8,40,12,28,30/04/2021,12:36:33 PM,17.629722,78.481389,Medchal,Telangana,India
Medchal,471. Happy Childrens hospital-Chintal,9346134567,10,0,10,9,0,9,1,0,1,20,0,20,30/04/2021,11:17:39 AM,17.629722,78.481389,Medchal,Telangana,India
Medchal,472. JR REDDY LIONS CLUB HOSPITAL -NAGARAM KEESARA,7731930201,6,4,2,6,5,1,8,5,3,20,14,6,30/04/2021,7:40:19 PM,17.629722,78.481389,Medchal,Telangana,India
Medchal,473. JUBLIEE HOSPITALS - ALWAL,9100115340,10,10,0,15,15,0,5,5,0,30,30,0,01/05/2021,8:56:35 AM,17.629722,78.481389,Medchal,Telangana,India
Medchal,474. KAKATIYA HOSPITAL - UPPAL,9381370144,14,2,12,17,11,6,9,6,3,40,19,21,01/05/2021,12:39:16 AM,17.629722,78.481389,Medchal,Telangana,India
Medchal,"475. KEERTHI HOSPITAL, KEESARA",9951051258,5,1,4,10,8,2,2,2,0,17,11,6,29/04/2021,9:53:03 AM,17.629722,78.481389,Medchal,Telangana,India
Medchal,"476. KIDCARE HOSPITAL, BALANAGAR",9182972309,8,2,6,0,0,0,3,0,3,11,2,9,23/04/2021,3:15:54 PM,17.629722,78.481389,Medchal,Telangana,India
Medchal,477. KK REDDY HOSPITAL - KPHB COLONY,8143010104,8,8,0,6,6,0,6,6,0,20,20,0,01/05/2021,8:09:53 AM,17.629722,78.481389,Medchal,Telangana,India
Medchal,"478. KONARK HOSPITALS, QUTHBULLAPUR",--,10,0,10,10,5,5,16,8,8,36,13,23,29/04/2021,7:27:30 AM,17.629722,78.481389,Medchal,Telangana,India
Medchal,479. KS HOSPITAL MULTI SPECIALITY HOSPITAL - OLD BOWENPALLY,9700115963,10,0,10,10,10,0,13,10,3,33,20,13,18/04/2021,12:42:03 AM,17.629722,78.481389,Medchal,Telangana,India
Medchal,"480. LAND MARK HOSPITAL (A UNIT OF CAPITAL HEALTH SERICES INDIA PRIVATE LIMITED), KUKATPALLY",8686852020,2,2,0,18,18,0,6,6,0,26,26,0,26/04/2021,6:37:27 PM,17.629722,78.481389,Medchal,Telangana,India
Medchal,481. LEAF MULTISPECIALITY HOSPITAL BORBANDA,7013160090,2,2,0,20,11,9,4,4,0,26,17,9,30/04/2021,12:31:45 PM,17.629722,78.481389,Medchal,Telangana,India
Medchal,"482. LEELA HOSPITAL (SRK HEALTH CARE), MEDCHAL",7989798679,10,7,3,15,13,2,5,5,0,30,25,5,28/04/2021,10:01:51 AM,17.629722,78.481389,Medchal,Telangana,India
Medchal,483. LIFELINE-ECIL,8885568186,6,6,0,36,36,0,8,8,0,50,50,0,01/05/2021,8:02:05 AM,17.629722,78.481389,Medchal,Telangana,India
Medchal,484. LIFELINE MEDICURE HOSPITAL - ALWAL,8096953645,5,4,1,33,30,3,10,10,0,48,44,4,01/05/2021,8:55:08 AM,17.629722,78.481389,Medchal,Telangana,India
Medchal,"485. LOTUS HOSPITAL FOR WOMEN AND CHILDREN, KUKATPALLY",9866056385,6,5,1,14,14,0,0,0,0,20,19,1,30/04/2021,4:26:22 PM,17.629722,78.481389,Medchal,Telangana,India
Medchal,486. MALLA REDDY MEDICAL COLLEGE FOR WOMEN - SURARAM X ROAD,8008044111,400,0,400,60,26,34,40,0,40,500,26,474,01/05/2021,9:51:59 AM,17.629722,78.481389,Medchal,Telangana,India
Medchal,487. MALLA REDDY NARAYANA MULTISPECIALITY HOSPITALA UNIT OF CHANDRAMMA EDUCATIONAL SOCIETY,9885606758,0,0,0,170,170,0,62,62,0,232,232,0,01/05/2021,9:25:13 AM,17.629722,78.481389,Medchal,Telangana,India
Medchal,488. MAMATA ACADEMY OF MEDICAL SCIENCES - BACHUPALLY,7893211777,135,0,135,15,0,15,10,0,10,160,0,160,30/04/2021,4:39:16 PM,17.629722,78.481389,Medchal,Telangana,India
Medchal,489. MANA HOSPITAL KUKATPALLY,9885912014,20,20,0,10,10,0,0,0,0,30,30,0,20/04/2021,7:31:09 AM,17.629722,78.481389,Medchal,Telangana,India
Medchal,490. MATRIX HOSPITAL - RAMANTHAPUR,9246872578,10,10,0,15,15,0,0,0,0,25,25,0,01/05/2021,8:33:25 AM,17.629722,78.481389,Medchal,Telangana,India
Medchal,"491. MAX HEALTH HOSPITAL, KUKATPALLY",9966256464,18,14,4,10,10,0,22,21,1,50,45,5,30/04/2021,11:28:55 PM,17.629722,78.481389,Medchal,Telangana,India
Medchal,492. MCS NEURO HOSPITAL,9848051527,20,14,6,14,14,0,7,0,7,41,28,13,30/04/2021,10:41:13 AM,17.629722,78.481389,Medchal,Telangana,India
Medchal,493. MEDIVISION HOSPITAL - SHAPUR,8074171948,8,8,0,46,40,6,16,10,6,70,58,12,30/04/2021,11:15:06 PM,17.629722,78.481389,Medchal,Telangana,India
Medchal,"494. MEDWISE HOSPITAL, KPHB",9100686380,10,8,2,10,10,0,6,2,4,26,20,6,29/04/2021,9:53:26 AM,17.629722,78.481389,Medchal,Telangana,India
Medchal,495. MEENA MULTISPECIALITY HOSPITAL-ALWAL,8686224400,6,5,1,0,0,0,10,7,3,16,12,4,29/04/2021,4:58:53 PM,17.629722,78.481389,Medchal,Telangana,India
Medchal,496. Murugan Hospital- Peerzadiguda,9010304133,15,2,13,8,1,7,15,3,12,38,6,32,30/04/2021,5:38:16 PM,17.629722,78.481389,Medchal,Telangana,India
Medchal,497. NANDHINI-SAINIKPURI,9666656328,7,5,2,10,0,10,3,0,3,20,5,15,01/05/2021,8:52:20 AM,17.629722,78.481389,Medchal,Telangana,India
Medchal,498. NEERUJA REHABILATION CENTRE AND NURSING HOME,9849038265,0,0,0,16,16,2,0,0,0,16,16,2,23/04/2021,1:52:22 PM,17.629722,78.481389,Medchal,Telangana,India
Medchal,"499. NEW LIFE CARE HOSPITAL, UPPAL",9848776644,13,8,5,8,7,1,5,4,1,26,19,7,01/05/2021,9:29:33 AM,17.629722,78.481389,Medchal,Telangana,India
Medchal,500. OMNI HOSPITAL - KUKATPALLY,9492433427,10,10,0,55,55,0,35,35,0,100,100,0,01/05/2021,9:30:56 AM,17.629722,78.481389,Medchal,Telangana,India
Medchal,501. PADMAJA HOSPITALS - KUKATPALLY,8019022770,20,20,0,15,15,0,17,17,0,52,52,0,01/05/2021,8:00:53 AM,17.629722,78.481389,Medchal,Telangana,India
Medchal,"502. PARAMITHA CHILDRENS HOSPITAL, QUTHBULLAPUR",9849634090,10,8,2,25,22,3,8,2,6,43,32,11,29/04/2021,8:31:05 AM,17.629722,78.481389,Medchal,Telangana,India
Medchal,503. POULAMI HOSPITAL - A S RAO NAGAR,9603755354,7,7,0,11,11,0,7,7,0,25,25,0,30/04/2021,10:21:43 AM,17.629722,78.481389,Medchal,Telangana,India
Medchal,504. Pragnya Hospital -Medchal,9885252833,10,2,8,8,4,4,10,8,2,28,14,14,30/04/2021,5:49:15 PM,17.629722,78.481389,Medchal,Telangana,India
Medchal,505. PRASAD HOSPITAL - NACHARAM,9951454074,20,20,0,20,20,0,23,23,0,63,63,0,01/05/2021,12:01:44 AM,17.629722,78.481389,Medchal,Telangana,India
Medchal,506. PRASAD MULTISPECIALITY HOSPITAL - KPHB,9700127576,10,6,4,36,36,0,14,13,1,60,55,5,01/05/2021,8:01:10 AM,17.629722,78.481389,Medchal,Telangana,India
Medchal,"507. PRATHIMA HOSPITALS, KUKATPALLY",9989050743,18,16,2,34,25,9,23,11,12,75,52,23,20/04/2021,1:23:46 PM,17.629722,78.481389,Medchal,Telangana,India
Medchal,508. PULSE HEART CENTRE - KPHB COLONY,9848014716,8,8,0,2,2,0,20,17,3,30,27,3,01/05/2021,8:32:25 AM,17.629722,78.481389,Medchal,Telangana,India
Medchal,509. RAGHAVENDRA HOSPITAL - NEW BOWENPALLY,9030071786,4,4,0,9,9,0,12,12,0,25,25,0,01/05/2021,8:26:35 AM,17.629722,78.481389,Medchal,Telangana,India
Medchal,"510. RAINBOW CHILDRENS MEDICARE PVT LTD, KUKATPALLY",9100858541,0,0,0,3,3,0,2,1,1,5,4,1,30/04/2021,1:54:43 PM,17.629722,78.481389,Medchal,Telangana,India
Medchal,"511. RAMANTHAPUR HOSPITAL, RAMANTHAPUR",9963344458,12,9,3,4,0,4,0,0,0,16,9,7,26/04/2021,9:20:06 PM,17.629722,78.481389,Medchal,Telangana,India
Medchal,512. RAMESH NEURO & CRITICAL CARE UNIT-CHINTAL,9948536436,1,1,0,16,16,0,8,6,2,25,23,2,01/05/2021,6:40:52 AM,17.629722,78.481389,Medchal,Telangana,India
Medchal,513. RAMRAJ-JEEDIMETLA,9440240324,20,10,10,24,8,16,15,12,3,59,30,29,01/05/2021,1:15:40 AM,17.629722,78.481389,Medchal,Telangana,India
Medchal,514. RAMYA HOSPITAL - OLD BOWENPALLY,9666911868,17,9,8,13,10,3,6,4,2,36,23,13,01/05/2021,7:52:43 AM,17.629722,78.481389,Medchal,Telangana,India
Medchal,"515. RANOVA BALAJI HOSPITAL (A UNIT OF SIVA RAMA HOSPITALS), MEDCHAL ROAD",9989143340,33,32,1,11,11,0,8,8,0,52,51,1,29/04/2021,8:17:22 AM,17.629722,78.481389,Medchal,Telangana,India
Medchal,516. RAVI HOSPITAL- KUKATPALLY,9494983533,10,8,2,10,10,0,10,7,3,30,25,5,20/04/2021,1:57:40 PM,17.629722,78.481389,Medchal,Telangana,India
Medchal,"517. RBM HOSPITAL, UPPAL",9291595995,10,4,6,10,9,1,10,6,4,30,19,11,27/04/2021,9:03:00 PM,17.629722,78.481389,Medchal,Telangana,India
Medchal,518. REMEDY HOSPITAL - KUKATPALLY,8555866548,32,32,0,15,15,0,17,17,0,64,64,0,01/05/2021,7:55:07 AM,17.629722,78.481389,Medchal,Telangana,India
Medchal,519. RUSH HOSPITALS - SUCHITRA CIRCLE,9246569694,25,25,0,11,11,0,29,29,0,65,65,0,27/04/2021,7:15:48 AM,17.629722,78.481389,Medchal,Telangana,India
Medchal,520. SAFE SUPERSPECIALITY HOSPITAL - SUCHITRA CIRCLE,8008309744,15,15,0,15,15,0,20,20,0,50,50,0,26/04/2021,9:14:27 AM,17.629722,78.481389,Medchal,Telangana,India
Medchal,"521. SAI SIDDARTHA HOSPITAL, SHAPUR NAGAR",--,10,10,0,17,17,0,7,7,0,34,34,0,18/04/2021,10:56:28 PM,17.629722,78.481389,Medchal,Telangana,India
Medchal,522. SANKHYA HOSPITAL - KPHB COLONY,9052222622,5,5,0,22,22,0,7,7,0,34,34,0,01/05/2021,8:18:01 AM,17.629722,78.481389,Medchal,Telangana,India
Medchal,523. SAVE HOSPITAL - UPPAL,9100582795,2,2,0,6,6,0,0,0,0,8,8,0,01/05/2021,8:14:38 AM,17.629722,78.481389,Medchal,Telangana,India
Medchal,524. SHREYAS HOSPITAL - ECIL,9246245811,6,3,3,13,13,0,19,19,0,38,35,3,30/04/2021,2:25:51 PM,17.629722,78.481389,Medchal,Telangana,India
Medchal,"525. SHRI WAZRA MULTISPECIALITY HOSPITALS, GHATKESAR",7893412872,87,7,80,2,0,2,11,0,11,100,7,93,29/04/2021,8:41:25 AM,17.629722,78.481389,Medchal,Telangana,India
Medchal,526. SIA MULTISPECIALITY REHABILITATION CENTRE (ISOLATION FACILITY WITH MEDICAL SUPERVISION) - KUKATPALLY,8341246857,0,0,0,36,36,0,8,8,0,44,44,0,01/05/2021,9:34:16 AM,17.629722,78.481389,Medchal,Telangana,India
Medchal,527. SIGMA HOSPITAL - JEEDIMETLA,7993521438,8,8,0,12,9,3,4,3,1,24,20,4,01/05/2021,7:29:10 AM,17.629722,78.481389,Medchal,Telangana,India
Medchal,"528. SIRI ABHAYA HOSPITAL, KEESARA",9441117526,5,3,2,12,4,7,4,1,2,21,8,11,28/04/2021,12:09:54 PM,17.629722,78.481389,Medchal,Telangana,India
Medchal,529. SKIMS HOSPITAL - UPPAL,9701667662,30,30,0,50,50,0,21,21,0,101,101,0,15/04/2021,9:32:16 AM,17.629722,78.481389,Medchal,Telangana,India
Medchal,530. SLG HOSPITAL - BACHUPALLY,6303284571,0,0,0,160,158,2,55,50,5,215,208,7,26/04/2021,10:48:34 AM,17.629722,78.481389,Medchal,Telangana,India
Medchal,"531. SOORYA HOSPITALS, MEDCHAL",9642477578,0,0,0,30,30,0,15,15,0,45,45,0,01/05/2021,9:58:20 AM,17.629722,78.481389,Medchal,Telangana,India
Medchal,532. SPARK HOSPITAL - PEERJADIGUDA,9866817252,7,3,4,10,7,3,8,8,0,25,18,7,01/05/2021,8:57:47 AM,17.629722,78.481389,Medchal,Telangana,India
Medchal,533. SREE GOWRI HOSPITAL - KPHB,6304828547,13,9,4,22,0,22,9,0,9,44,9,35,26/04/2021,9:37:21 AM,17.629722,78.481389,Medchal,Telangana,India
Medchal,534. SRI ADHITHYA-DAMMAIGUDA,9642665678,10,9,1,12,10,2,14,13,1,36,32,4,01/05/2021,7:41:34 AM,17.629722,78.481389,Medchal,Telangana,India
Medchal,535. SRIDHARANI-NAGARAM,9392509124,2,2,0,5,5,0,6,6,0,13,13,0,01/05/2021,7:56:02 AM,17.629722,78.481389,Medchal,Telangana,India
Medchal,536. SRI HASINI HOSPITAL-GAJULAMARAM,8008649579,2,0,2,6,2,4,2,0,2,10,2,8,24/04/2021,2:54:16 PM,17.629722,78.481389,Medchal,Telangana,India
Medchal,"537. SRI HEALTH CARE MULTISPECIALITY HOSPITAL, UPPAL",9949708268,5,0,5,5,2,3,0,0,0,10,2,8,29/04/2021,8:28:02 AM,17.629722,78.481389,Medchal,Telangana,India
Medchal,538. SRI HOSPITAL-SHAPURNAGAR,7799922077,8,3,5,8,3,5,4,0,4,20,6,14,30/04/2021,8:57:24 PM,17.629722,78.481389,Medchal,Telangana,India
Medchal,"539. SRIKARA HOSPITAL - KOMPALLY, MEDCHAL",9030071786,15,12,3,20,18,2,15,14,1,50,44,6,28/04/2021,1:32:39 PM,17.629722,78.481389,Medchal,Telangana,India
Medchal,"540. SRI LAXMI MULTISPECAILITY HOSPITAL LAPROSCOPIC AND RESEARCH CENTRE, NAGOLE-UPPAL",9848814267,5,0,5,5,0,5,0,0,0,10,0,10,29/04/2021,9:21:49 AM,17.629722,78.481389,Medchal,Telangana,India
Medchal,541. SRINIVAS CHILDRENS AND GENERAL HOSPITAL-KUKATPALLY,8008823040,7,0,7,13,2,11,0,0,0,20,2,18,30/04/2021,7:30:58 PM,17.629722,78.481389,Medchal,Telangana,India
Medchal,"542. SRI SAI HOSPITAL, MEDIPALLY",9912104211,10,1,9,10,10,0,16,2,14,36,13,23,28/04/2021,8:34:00 PM,17.629722,78.481389,Medchal,Telangana,India
Medchal,"543. SRI SANJEEVINI MULTISPECIALITY HOSPITAL, ALWAL",9100176451,10,0,10,7,4,3,3,0,3,20,4,16,30/04/2021,3:38:12 PM,17.629722,78.481389,Medchal,Telangana,India
Medchal,544. SRI SRI HOLISTIC HOSPITAL A UNIT OF SREE RAMCHANDRA HEALTH SERVICES PRIVATE LIMITED,8886610105,50,47,3,30,30,0,20,20,0,100,97,3,01/05/2021,7:54:03 AM,17.629722,78.481389,Medchal,Telangana,India
Medchal,545. SRI SWASTHIK HOSPITAL - BACHUPALLY,7901238439,8,4,4,10,7,3,7,5,2,25,16,9,01/05/2021,9:57:20 AM,17.629722,78.481389,Medchal,Telangana,India
Medchal,546. SRUJANA HOSPITAL - QUTHBULLAPUR,9492530883,10,9,1,14,7,7,10,0,10,34,16,18,01/05/2021,8:24:37 AM,17.629722,78.481389,Medchal,Telangana,India
Medchal,547. STORK HOSPITALS PVT LTD -PETBASHEERABAD,9550400852,10,5,5,10,10,0,10,9,1,30,24,6,18/04/2021,6:19:22 PM,17.629722,78.481389,Medchal,Telangana,India
Medchal,548. SUBHIKSHA HOSPITAL - KPHB,8464990055,1,1,0,6,6,0,3,3,0,10,10,0,30/04/2021,3:34:20 PM,17.629722,78.481389,Medchal,Telangana,India
Medchal,"549. SUMANA HOSPITAL, KUKATPALLY",9515865105,0,0,0,19,13,6,8,7,1,27,20,7,29/04/2021,8:26:04 AM,17.629722,78.481389,Medchal,Telangana,India
Medchal,"550. SUMITHRA HOSPITALS PVT LTD, UPPAL",9912228489,25,1,24,17,11,6,8,3,5,50,15,35,30/04/2021,10:44:20 AM,17.629722,78.481389,Medchal,Telangana,India
Medchal,551. SUN LIFES HOSPITAL - DAMMAIGUDA,9100099908,10,2,8,10,2,8,10,0,10,30,4,26,01/05/2021,7:21:37 AM,17.629722,78.481389,Medchal,Telangana,India
Medchal,552. SURAKSHAKA DIABETIC CENTRE - KPHB,8886668020,21,5,16,11,6,5,9,3,6,41,14,27,29/04/2021,4:09:31 PM,17.629722,78.481389,Medchal,Telangana,India
Medchal,"553. SURAKSHAKA WOMEN AND CHILDREN HOSPITAL, KOMPALLY",--,10,0,10,0,0,0,0,0,0,10,0,10,28/04/2021,8:50:39 PM,17.629722,78.481389,Medchal,Telangana,India
Medchal,"554. THATHA HOSPITAL, ECIL",9885330488,16,16,0,30,28,2,14,13,1,60,57,3,30/04/2021,6:04:18 PM,17.629722,78.481389,Medchal,Telangana,India
Medchal,"555. TREATMENT RANGE HOSPITAL PVT LTD, KUKATPALLY",--,3,3,0,10,6,4,6,6,0,19,15,4,28/04/2021,11:10:29 AM,17.629722,78.481389,Medchal,Telangana,India
Medchal,556. TULASI - ECIL,8096998813,25,18,7,20,20,0,10,10,0,55,48,7,01/05/2021,7:06:13 AM,17.629722,78.481389,Medchal,Telangana,India
Medchal,"557. TX HOSPITSLS, UPPAL",9701667662,20,20,0,40,40,0,41,39,2,101,99,2,30/04/2021,8:41:47 AM,17.629722,78.481389,Medchal,Telangana,India
Medchal,"558. UDBHAVA CHILDRENS HOSPITAL, KPHB COLONY",9248004438,26,26,0,3,3,0,0,0,0,29,29,0,28/04/2021,3:53:59 PM,17.629722,78.481389,Medchal,Telangana,India
Medchal,"559. VAJRA HOSPITALS, MEDCHAL",9948533625,10,3,7,8,1,7,8,5,3,26,9,17,30/04/2021,7:38:13 PM,17.629722,78.481389,Medchal,Telangana,India
Medchal,560. Vasu nd hara Hospital- Moosapet,9848814267,16,1,15,4,0,4,0,0,0,20,1,19,01/05/2021,9:54:59 AM,17.629722,78.481389,Medchal,Telangana,India
Medchal,561. VENNELA HOSPITAL OLD BOWENPALLY,7661021344,6,0,6,10,4,6,4,4,0,20,8,12,23/04/2021,5:22:57 PM,17.629722,78.481389,Medchal,Telangana,India
Medchal,"562. VR MULTISPECIALITY HOSPITAL, NEW BOWENPALLY",7288999960,10,0,10,10,10,0,20,10,10,40,20,20,28/04/2021,11:18:56 PM,17.629722,78.481389,Medchal,Telangana,India
Medchal,563. XENIA HOSPITALS - ECIL,7799612521,13,13,0,8,8,0,4,3,1,25,24,1,01/05/2021,8:05:32 AM,17.629722,78.481389,Medchal,Telangana,India
Nagarkurnool,564. ANITHA CAREWELL HOSPITAL,9440295252,9,0,9,1,0,1,0,0,0,10,0,10,27/04/2021,3:05:13 PM,16.4939417,78.3102489,Nagarkurnool,Telangana,India
Nagarkurnool,565. CBM PRAJA VAIDHYASHALA,9652442233,23,0,23,1,0,1,1,0,1,25,0,25,26/04/2021,5:12:25 PM,16.4939417,78.3102489,Nagarkurnool,Telangana,India
Nagarkurnool,566. CHINTALA NARAYAN REDDY (CNR) MEMORIAL HOSPITAL,9440498618,8,0,8,1,0,1,0,0,0,9,0,9,28/04/2021,2:12:41 PM,16.4939417,78.3102489,Nagarkurnool,Telangana,India
Nagarkurnool,567. GAYATHRI HOSPITAL,8790971414,2,0,2,5,0,5,0,0,0,7,0,7,01/05/2021,8:30:40 AM,,,,Telangana,India
Nagarkurnool,568. MAMATHA SUBBAREDDY HOSPITAL,8184848169,6,0,6,0,0,0,0,0,0,6,0,6,26/04/2021,9:23:10 PM,16.4939417,78.3102489,Nagarkurnool,Telangana,India
Nagarkurnool,569. MEDCURE HOSPITAL,8008885999,6,0,6,1,0,1,0,0,0,7,0,7,25/04/2021,10:49:42 AM,16.4939417,78.3102489,Nagarkurnool,Telangana,India
Nagarkurnool,570. PRAGATHI NURSING HOME,7702039363,10,0,10,2,0,2,0,0,0,12,0,12,28/04/2021,4:30:48 PM,16.4939417,78.3102489,Nagarkurnool,Telangana,India
Nagarkurnool,571. PRASHANTHI NURSING HOME,9390061165,10,5,5,1,0,1,0,0,0,11,5,6,23/04/2021,12:36:25 PM,16.4939417,78.3102489,Nagarkurnool,Telangana,India
Nagarkurnool,572. SAMATHA HOSPITAL,9848213838,4,0,4,1,0,1,0,0,0,5,0,5,29/04/2021,9:12:07 AM,,,,Telangana,India
Nagarkurnool,573. SHOBHA HOSPITAL,9010362408,3,0,3,2,0,2,0,0,0,5,0,5,29/04/2021,2:31:25 AM,16.4939417,78.3102489,Nagarkurnool,Telangana,India
Nagarkurnool,574. SREENIVASA HOSPITAL,9505274814,10,0,10,0,0,0,0,0,0,10,0,10,01/05/2021,7:04:16 AM,16.4939417,78.3102489,Nagarkurnool,Telangana,India
Nagarkurnool,575. SRI RAMYA HOSPITAL,7702047171,5,0,5,1,0,1,0,0,0,6,0,6,29/04/2021,9:50:50 AM,16.4939417,78.3102489,Nagarkurnool,Telangana,India
Nagarkurnool,576. SRI SAI HOSPITAL,7386242533,6,0,6,1,0,1,0,0,0,7,0,7,01/05/2021,6:33:52 AM,,,,Telangana,India
Nagarkurnool,577. SRI SAI HOSPITAL,7386242533,3,3,0,0,0,0,0,0,0,3,3,0,01/05/2021,8:05:57 AM,,,,Telangana,India
Nagarkurnool,578. SRI SATHYA SAI NURSING HOME,9440731804,6,0,6,1,0,1,0,0,0,7,0,7,28/04/2021,11:28:59 PM,16.4939417,78.3102489,Nagarkurnool,Telangana,India
Nagarkurnool,579. SRI SHIVA NURSING HOME,9573535622,5,0,5,2,0,2,0,0,0,7,0,7,01/05/2021,8:00:53 AM,16.4939417,78.3102489,Nagarkurnool,Telangana,India
Nalgonda,"580. ABHAYA MALTISPECIALITY HOSPITAL, PRAKASHAM BAZAR, NALGONDA",9000265699,5,4,1,6,5,1,7,5,2,18,14,4,01/05/2021,9:31:49 AM,16.8587974,79.21250496,Nalgonda,Telangana,India
Nalgonda,"581. GREENLAND HOSPITAL, NALGONDA",7337335050,16,0,16,22,0,22,12,5,7,50,5,45,28/04/2021,9:03:35 PM,16.8587974,79.21250496,Nalgonda,Telangana,India
Nalgonda,582. GREENLANDS MULTISPECIALITY HOSPITAL - NALGONDA,7337335050,16,0,16,22,0,22,12,7,5,50,7,43,30/04/2021,4:33:14 PM,16.8587974,79.21250496,Nalgonda,Telangana,India
Nalgonda,"583. JYOTHI HOSPITAL, MIRYALGUDA",9849191324,30,11,19,12,10,2,8,0,8,50,21,29,29/04/2021,8:03:08 AM,16.8587974,79.21250496,Nalgonda,Telangana,India
Nalgonda,584. KAMINENI INSTITUTE OF MEDICAL SCIENCES - NARKETPALLY,9885154553,459,2,457,21,0,21,68,13,55,548,15,533,01/05/2021,9:11:01 AM,16.8587974,79.21250496,Nalgonda,Telangana,India
Nalgonda,"585. KONARK MULTISPECIALITY HOSPITAL, MIRYALAGUDA",9640564572,0,0,0,12,12,0,9,9,0,21,21,0,29/04/2021,9:00:42 PM,17.0461048,79.2458062,Miryalaguda,Telangana,India
Nalgonda,"586. MANASA HOSPITAL, MIRYALAGUDA",--,0,0,0,5,0,5,10,1,9,15,1,14,01/05/2021,8:30:23 AM,17.0461048,79.2458062,Miryalaguda,Telangana,India
Nalgonda,"587. MAXHEALTH MULTISPECIALITY HOSPITAL, BOTTUGUDA, NALGONDA",9866565759,5,2,3,5,3,2,6,5,1,16,10,6,01/05/2021,8:18:12 AM,16.8587974,79.21250496,Nalgonda,Telangana,India
Nalgonda,"588. NAVYA MULTI SPECIALITY HOSPITAL, BOTTUGUDA, NALGONDA",9248616038,10,10,0,10,9,1,10,2,8,30,21,9,29/04/2021,8:11:19 AM,16.8587974,79.21250496,Nalgonda,Telangana,India
Nalgonda,"589. NOBLE DIAGNOSTIC AND MULTI SUPER SPECIALITY HOSPITAL, NALGONDA",--,8,0,8,10,0,10,7,0,7,25,0,25,30/04/2021,3:24:48 PM,16.8587974,79.21250496,Nalgonda,Telangana,India
Nalgonda,"590. PULSE MULTISPECIALITY HOSPITAL, ISLAMPURA, MIRYALAGUDA",--,8,0,8,8,8,0,10,8,2,26,16,10,29/04/2021,8:42:11 AM,17.0461048,79.2458062,Miryalaguda,Telangana,India
Nalgonda,"591. SAI SRINIVASA HOSPITAL AND DIAGNOSTIC CENTER, NALGONDA",9440450628,8,5,3,10,8,2,12,7,5,30,20,10,01/05/2021,8:30:52 AM,16.8587974,79.21250496,Nalgonda,Telangana,India
